"Repeat","Value","Convergence","pE","alpha","k","a","omega","p","eta","mu","R0","group"
128,64474.7674756072,"Successful completion",0.000246615134480437,0.618729606007035,0.707124237637984,2.79424359729896,0.262866593470963,0.0141826696841752,2.83986309199105e-05,0.00235384484797317,2.4921859977436,"seed123_n300"
129,71269.4482801609,"Successful completion",0.000126875692144109,0.999999918143399,0.65299529095319,2.56328237790826,0.663813157576424,0.0112325262157706,2.70670767970427e-05,0.00237670276360754,2.48322332808917,"seed123_n300"
130,95474.3853125414,"Successful completion",0.0036335475459337,0.982172491419625,0.28725930561315,0.374892244062694,0.00725505643673414,0.159473195113875,4.16790603609545e-05,0.00211675127530898,2.49740202932701,"seed123_n300"
131,84283.8785350329,"Successful completion",0.00168896906906289,0.986960186019651,0.574751847797809,2.37941783199197,0.0371725103981612,0.0989166927781274,3.51578977336759e-05,0.00222819919591704,2.49173893613087,"seed123_n300"
132,96160.4463308623,"Successful completion",0.00354923340475757,0.999650420372023,0.414203165236059,1.29490372101572,0.00763398302113671,0.178573570039327,4.14307621501501e-05,0.00211923106870607,2.49693285707698,"seed123_n300"
133,89479.0202984696,"Successful completion",0.00360074248008768,0.999043862385895,0.980482574321737,3.33374614694758,0.00872131589068077,0.0962486013604628,4.15486131071797e-05,0.00210948522989145,2.49811151831384,"seed123_n300"
134,109139.012670099,"Successful completion",0.000341583245203183,0.010631396304087,0.341524763222494,0.000683909739635789,0.122624125646495,0.199934717338768,3.07878650688434e-05,0.00230843747191804,3.015227233296,"seed123_n300"
135,83116.7874321,"Successful completion",0.000117333746101761,0.812640960619449,0.578154050254669,2.31884039583121,0.968787375509309,0.0309145168117944,2.6627367080603e-05,0.00238925450725503,2.43433967707537,"seed123_n300"
136,58009.161370342,"Successful completion",0.00072333076862618,0.591609501708544,0.599542824444079,2.45434704667463,0.0714168330028755,0.0199399955745667,3.24566322932001e-05,0.00227087268545156,2.49704164163732,"seed123_n300"
137,140902.84308399,"Successful completion",0.00907604712168298,0.977917125739277,0.562874478216082,1.32513309733113,0.00435921925806607,0.148338076044477,4.51468172913244e-05,0.00208328386915229,2.49854871457647,"seed123_n300"
138,100326.285360758,"Successful completion",0.0035530116655905,0.948281695949527,0.856046479653819,3.11135132776484,0.0031054915614126,0.199187137474444,4.26937618268576e-05,0.0020889414310183,2.4986166426536,"seed123_n300"
139,94965.2617014596,"Successful completion",0.00272868056792254,0.276225422664781,0.942726528630021,3.37606826909769,0.00758620866895407,0.195896993115346,4.15181844613723e-05,0.00211701927624905,2.49762973187041,"seed123_n300"
140,201784.0539431,"Successful completion",0.000225922909601463,0.00647378463331737,0.947131313762991,2.20549115676667,0.0482850304304749,0.160100752615322,3.66356777909434e-05,0.00221813034171295,2.77920359423398,"seed123_n300"
141,55417.2406870906,"Successful completion",0.000787166867360233,0.999719517335304,0.97889686529291,3.81032409860137,0.0740513385739278,0.0201095241742835,3.21881048808597e-05,0.00227169391365608,2.49664954578641,"seed123_n300"
142,58463.2838343174,"Successful completion",2.77098495475286e-07,0.212026938925538,0.999543304493002,3.73038608709298,0.0711133744860599,0.0220189794019244,3.26878163368639e-05,0.00226807615456685,2.49793166963855,"seed123_n300"
143,69790.456392348,"Successful completion",5.07941341443574e-06,0.306444478541572,0.469594636396624,1.73467444740279,0.177960687039426,0.011898152972978,2.90776827818565e-05,0.00233876179150637,2.49643388698934,"seed123_n300"
144,67979.9109522615,"Successful completion",0.000100138536962991,0.984024384340145,0.975475558153715,3.63542307994562,0.8328105656654,0.0123204271973782,2.7057734035356e-05,0.00237340490548415,2.47695533571141,"seed123_n300"
145,75889.9853310166,"Successful completion",0.00218073847443481,0.959176641449323,0.927346417131937,3.4483862794937,0.0255448476839806,0.0788498567536852,3.71398836192104e-05,0.00219742403425103,2.49548946453249,"seed123_n300"
146,336950.525760088,"Successful completion",0.000221704483467268,0.965067994173594,0.0773392601766224,159.429321518799,0.0438478222573425,0.180516042466541,3.45975353932448e-05,0.002213555402487,2.48226234626895,"seed123_n300"
147,71250.2961640208,"Successful completion",6.37239737379425e-05,0.372083132002632,0.600060720523015,2.2804889098452,0.502457001065864,0.0116911958423311,2.72182340240843e-05,0.00237783737573337,2.48926110781654,"seed123_n300"
148,340801.816571728,"Successful completion",0.000227506016595801,0.739034409323965,0.00326954047301573,17.0764251867947,0.0354517279783276,0.192194424062521,3.5271263783138e-05,0.00220898929141887,2.48527084661093,"seed123_n300"
149,56524.2308762612,"Successful completion",0.000841450022727482,0.994827951712775,0.76369653747442,3.07114976878564,0.075802979155826,0.0178079629441107,3.24204919314521e-05,0.00227042175760357,2.49696448705837,"seed123_n300"
150,169649.603701939,"Successful completion",0.00999562443873534,0.838430614618568,0.997591267797441,2.61085593406179,0.00671422918413052,0.0664558711728223,4.51153384370139e-05,0.00208435338899334,2.49901754630215,"seed123_n300"
151,85320.9748329907,"Successful completion",4.12696298108132e-06,0.0225112380904629,0.260876839441636,0.0322421587405415,0.0466467385844733,0.187834302337867,3.46761119719983e-05,0.00223150462809817,2.57540072813805,"seed123_n300"
152,77875.4775546118,"Successful completion",0.00117306190550061,0.140029708818743,0.263834276333682,0.266090499815815,0.0346902036991671,0.0821546562775226,3.61809061441233e-05,0.00220487228930282,2.49796323329521,"seed123_n300"
153,56037.2625786412,"Successful completion",0.000361882230828297,0.295929988095577,0.999959506374093,3.69951571038766,0.0794837913098349,0.0218288445715008,3.20270387868497e-05,0.0022792983372814,2.49712815320977,"seed123_n300"
154,79249.856341928,"Successful completion",8.79887029401953e-05,0.570349364582836,0.350723098716602,0.937313587146284,0.863322725339333,0.0130805485930901,2.6849464304607e-05,0.00238320116455182,2.47671808282876,"seed123_n300"
155,56422.1465276911,"Successful completion",0.000522178505345506,0.943081798792234,0.99996357062901,3.77487622537356,0.126629258464733,0.0156327517613133,3.03705178131288e-05,0.0023088792305553,2.49557584988778,"seed123_n300"
156,56396.3962339337,"Successful completion",0.000829360669056126,0.998525632772407,0.781998567432219,3.16880208380049,0.0757944972016389,0.0189984992329931,3.20517190367432e-05,0.00228281693803059,2.49676057273102,"seed123_n300"
157,95441.6031733047,"Successful completion",0.00358386760369215,0.98069218589791,0.626745767349427,2.31179251375216,0.00759624862068999,0.17988582304518,4.15514154526219e-05,0.00211787551542482,2.49693219645563,"seed123_n300"
158,77002.5024169191,"Successful completion",5.48978440627052e-05,0.896813583724218,0.572515886666814,2.35235321418696,0.999856194155339,0.00833953530483028,2.71595163461587e-05,0.00236621680655253,2.48147859394732,"seed123_n300"
159,57198.0076570692,"Successful completion",0.000708509872784141,0.754807172006593,0.719337173910376,2.95437524503983,0.0856118295057815,0.0203477933428439,3.18051673452631e-05,0.00227813937502483,2.49622194292744,"seed123_n300"
160,56029.3485821282,"Successful completion",0.00060358888809738,0.921052552628241,0.910664883375828,3.59937501747664,0.0978889486713882,0.0168448670796604,3.11641690954839e-05,0.0022913758045634,2.49632524993388,"seed123_n300"
161,96329.6732409048,"Successful completion",0.00355220809199203,0.821292119931494,0.789290366029713,2.90175511311682,0.00616766748223957,0.197675886984465,4.192289538557e-05,0.00211261071895985,2.49732312440636,"seed123_n300"
162,92175.5920003028,"Successful completion",0.00314308604068536,0.997925552266975,0.427234470034019,1.48168433545902,0.00771440374253542,0.119194384630519,4.12115209772991e-05,0.0021348472293546,2.49793157224654,"seed123_n300"
163,56869.6543971761,"Successful completion",0.000819458467352045,0.962220039590464,0.71415007873456,2.91325902787221,0.0763933446023867,0.0179302803235214,3.2263898966891e-05,0.00227086794856561,2.49693149858771,"seed123_n300"
164,56076.9110032059,"Successful completion",0.000512038522420129,0.448169157795279,0.8647730267523,3.38843250803394,0.0792886086723305,0.019293593243428,3.20210517884501e-05,0.00228089534218162,2.49702893430305,"seed123_n300"
165,60402.443234228,"Successful completion",0.00107973030307732,0.40281853544093,0.76106912215877,2.89931704819283,0.0530675270876994,0.0296704861661339,3.41518768954789e-05,0.00223661272491086,2.49704085306752,"seed123_n300"
166,60170.9007798138,"Successful completion",0.000803641035862054,0.486983764950778,0.4821558636481,1.84010711618035,0.0710716663026833,0.0236963216660703,3.24155698908128e-05,0.0022855668453128,2.49665423290559,"seed123_n300"
167,57738.2921065266,"Successful completion",0.000771712056637034,0.997641084283041,0.628529351376078,2.60579399785474,0.0811530209307296,0.0168165372979312,3.18923366255268e-05,0.00228473316911614,2.49693020290612,"seed123_n300"
168,72555.5495842379,"Successful completion",0.00226862643913715,0.914114902029863,0.270926263906783,0.237133735374757,0.0290463886579621,0.0431189731838256,3.68609967702043e-05,0.00219793334963662,2.49721140478049,"seed123_n300"
169,55160.3404554461,"Successful completion",0.000634215410967713,0.573779437367748,0.99987596402158,3.76954886776017,0.0774497767305988,0.019225422378075,3.22103391325848e-05,0.00227324985286424,2.49692625881482,"seed123_n300"
170,65309.0719234009,"Successful completion",0.000408157314537079,0.982336517678403,0.559704661566806,2.16335871491765,0.194849178752628,0.0120835902296794,2.91721001629767e-05,0.00235229361228156,2.49471300934571,"seed123_n300"
171,66015.9014210261,"Successful completion",0.000160523144156757,0.999959894359404,0.966421847043422,3.58974136140342,0.523773375493515,0.0130956858810864,2.7317373648175e-05,0.0023727688573258,2.48456693267936,"seed123_n300"
172,57511.2199324305,"Successful completion",0.00120365040319593,0.864832609092281,0.997215546602692,3.66390540414592,0.0527627822272472,0.0233730185385505,3.40181263881667e-05,0.00225066998837264,2.49727342882017,"seed123_n300"
173,95183.2922730088,"Successful completion",0.00383801997802633,0.969513810792982,0.990607505650991,3.38600882722982,0.00541714746088735,0.161897448226703,4.23832523603655e-05,0.00210441212143209,2.49803359416411,"seed123_n300"
174,62486.2423171436,"Successful completion",0.000348236477621467,0.993650201421493,0.824704534323361,3.41340317354864,0.0923624614328961,0.00862000136760046,3.1351784966072e-05,0.00229719799762889,2.49820990172403,"seed123_n300"
175,91272.4471722102,"Successful completion",0.00333830245662987,0.822254757574002,0.774690638058953,2.85554237460356,0.00840956267535142,0.139434207056875,4.1086443496607e-05,0.00212951891239923,2.49742506205096,"seed123_n300"
176,96941.0950733846,"Successful completion",0.00332986011662057,0.50993935409563,0.603265025939231,2.2099007162305,0.0047709336861333,0.198778540490275,4.25294108844313e-05,0.00210364989982713,2.49809403917797,"seed123_n300"
177,81603.9482514581,"Successful completion",0.00182057224469831,0.712912457270677,0.73945938129398,3.12576366180888,0.026769076066777,0.086705448010092,3.75092838491069e-05,0.00215867938403554,2.49501136164022,"seed123_n300"
178,88673.1652846841,"Successful completion",0.00227561761965671,0.400536314260117,0.700198089009457,2.77127240653309,0.0177910364985289,0.133672802117278,3.89064017887974e-05,0.00216005259058143,2.49553892658689,"seed123_n300"
179,93845.6921415331,"Successful completion",0.00314371009508312,0.626134789153629,0.700643592289495,2.65305573265224,0.00893024011275987,0.168961108534347,4.11692164231177e-05,0.0021188067094761,2.49683029328664,"seed123_n300"
180,95467.4347399387,"Successful completion",0.00280987391913114,0.322885286370582,0.951258643821346,3.42344567895296,0.00744733682469114,0.199550110970313,4.14993116457152e-05,0.00211855955173415,2.49743536170162,"seed123_n300"
181,152060.523618582,"Successful completion",0.00976988017936771,0.771913239501033,0.916731494062679,2.47915500783949,0.00382218471300701,0.172838579363469,4.5482476776844e-05,0.00208244756656686,2.49856240326873,"seed123_n300"
182,61744.5711245075,"Successful completion",0.000927580521612736,0.997909029370571,0.383571047416996,1.42429292738098,0.0550767136430741,0.0169423701201328,3.38889569945749e-05,0.00223619160831283,2.49790094615701,"seed123_n300"
183,93459.0066971119,"Successful completion",0.00229406807831479,0.20267505327049,0.87454653557123,3.20278928969434,0.00813064018469801,0.18192333895317,4.09972701929277e-05,0.00213232836007535,2.49812665480773,"seed123_n300"
184,77633.5784598259,"Successful completion",8.00904083410405e-05,0.567553715281337,0.41890902872415,1.41080203398024,0.967736707274266,0.0139496572803358,2.68895551784326e-05,0.00237832293648609,2.47219740697653,"seed123_n300"
185,96129.0283886708,"Successful completion",0.0034181313901803,0.789256961715215,0.997543690507212,3.51658956404259,0.00633101028645722,0.19938252143872,4.18841336794621e-05,0.00211178796294332,2.49724410382706,"seed123_n300"
186,79852.9690511173,"Successful completion",0.00284791659857894,0.622192933416457,0.453086447924516,1.39734896630381,0.0189168396090353,0.0597959511822036,3.90217517759803e-05,0.00215546260121936,2.49762662542809,"seed123_n300"
187,96028.024568212,"Successful completion",0.00354508009306535,0.504415792829706,0.53904482626325,1.86989943517277,0.00805361952137516,0.181025218362891,4.15916498544489e-05,0.00211979071486817,2.49707780207277,"seed123_n300"
188,96542.1601269017,"Successful completion",0.000791422872369961,0.156743525654532,0.580383611252515,2.1417358429242,0.00382651910706598,0.198834172649718,4.27520613167962e-05,0.002102574994863,2.49931140854885,"seed123_n300"
189,97423.9297663754,"Successful completion",0.00284978033106234,0.245041258902709,0.260654826273116,0.109639385701366,0.00670731059530744,0.196536946937586,4.18130968634096e-05,0.00211491443346287,2.49804932473402,"seed123_n300"
190,62189.2813067831,"Successful completion",5.10497270120397e-05,0.28474981572906,0.912099445018426,3.42514124575812,0.189827475690726,0.0143418730597484,2.90509622554807e-05,0.00234485590196185,2.4955840360671,"seed123_n300"
191,55179.6774670296,"Successful completion",0.000712738997426035,0.960879916406435,0.993766435078078,3.78326944074363,0.0894830011823777,0.0186126000211492,3.16753657907912e-05,0.00228061804732015,2.49626955144814,"seed123_n300"
192,86656.6303964355,"Successful completion",0.00282525786135183,0.409570408677842,0.97526303695144,3.26516845762585,0.0124642908884006,0.0593266459405864,4.0206143902835e-05,0.00215779180719017,2.49860270453479,"seed123_n300"
193,160079.51836616,"Successful completion",0.00998367762553351,0.783952067264197,0.526267759416094,1.0416971353717,0.00641301971692873,0.0882308465205535,4.45122464564331e-05,0.0021002206973856,2.49876587489563,"seed123_n300"
194,63631.9378542392,"Successful completion",0.000636081162809,0.255265915737031,0.821688778452467,2.92126446975143,0.0498226368401122,0.0221257225076522,3.43921170593628e-05,0.00224437045290379,2.49832371646983,"seed123_n300"
195,140937.248911528,"Successful completion",0.00902711513006616,0.950467055551822,0.92967517039864,2.57834363323665,0.00348002398125777,0.199985947321219,4.51761492510694e-05,0.00208588082313108,2.49844316655872,"seed123_n300"
196,93020.1443307417,"Successful completion",0.00307537459402477,0.78557573141583,0.949247383982645,3.4403353764427,0.00969467452347829,0.164933728595954,4.08350008844681e-05,0.00212655944085672,2.49651140867797,"seed123_n300"
197,59232.7974884113,"Successful completion",0.000565741899129213,0.707926150538304,0.556865256671018,2.29584497584783,0.0837688688939849,0.0142883953699268,3.19530924511951e-05,0.00227375769430342,2.49743037949592,"seed123_n300"
